,month,year,latitude,longitude,co2
3506912,7,2017,45.8,-106.6,14.92362224
3506925,7,2017,42.8,-105.7,6.381542007
3506932,7,2017,49,-105.4,8.303573959
3506933,7,2017,44.2,-105.3,6.823132098
3506949,7,2017,42.1,-104.9,13.13536624
3506999,7,2017,49,-103,7.509438467
3507004,7,2017,49,-102.8,3.768969189
3507013,7,2017,34.1,-102.5,6.188619212
3507032,7,2017,47.3,-101.8,8.855084197
3507038,7,2017,35.2,-101.7,6.775554844
3507055,7,2017,47.2,-101.3,6.413657007
3507058,7,2017,47,-101.2,6.231074993
3507059,7,2017,41,-101.1,9.906555773
3507062,7,2017,47.3,-101.1,11.44870992
3507071,7,2017,28.3,-100.8,7.271992443
3507161,7,2017,29.4,-98.4,5.194380843
3507204,7,2017,25.8,-97.8,3.77863516
3507267,7,2017,30.5,-97,4.408493045
3507271,7,2017,36.4,-97,6.907338793
3507300,7,2017,29.9,-96.7,9.823291453
3507331,7,2017,42.2,-96.3,7.045841361
3507332,7,2017,42.3,-96.3,4.528350561
3507346,7,2017,39.2,-96.1,13.70781029
3507353,7,2017,31.8,-96,8.070728421
3507375,7,2017,41.1,-95.8,10.87107015
3507382,7,2017,40.6,-95.7,7.048935462
3507386,7,2017,29.4,-95.6,18.05659455
3507410,7,2017,36.1,-95.3,6.701399558
3507425,7,2017,35.7,-95.2,8.207551335
3507447,7,2017,33,-95,14.69631838
3507463,7,2017,33,-94.8,9.720301503
3507488,7,2017,38.3,-94.6,8.876660984
3507494,7,2017,32.2,-94.5,16.11883985
3507566,7,2017,45.3,-93.8,16.55142699
3507584,7,2017,47.2,-93.6,7.08067917
3507586,7,2017,32,-93.5,5.255476666
3507610,7,2017,30.2,-93.2,3.635623161
3507668,7,2017,39.5,-92.6,7.319543765
3507680,7,2017,41,-92.5,4.54689395
3507711,7,2017,34.4,-92.1,9.756231382
3507765,7,2017,35.6,-91.4,10.53006368
3507769,7,2017,30.7,-91.3,10.69837806
3507796,7,2017,41.3,-91,6.362303771
3507811,7,2017,38.5,-90.8,16.58053511
3507847,7,2017,38.4,-90.3,5.415730469
3507855,7,2017,38.1,-90.2,7.638216128
3507857,7,2017,38.9,-90.2,5.651781496
3507866,7,2017,35,-90.1,4.775321111
3507905,7,2017,38.2,-89.8,11.71827625
3507921,7,2017,40.5,-89.6,14.44750433
3507924,7,2017,44.8,-89.6,6.022432986
3507928,7,2017,36.5,-89.5,7.427422985
3507940,7,2017,39,-89.4,4.222490723
3507941,7,2017,39.5,-89.4,6.850542886
3507944,7,2017,43.4,-89.4,7.034867027
3507993,7,2017,37.2,-88.8,6.771897912
3508055,7,2017,38.9,-88.2,7.629064661
3508076,7,2017,41.4,-88.1,7.941297168
3508093,7,2017,41.6,-88,5.450479286
3508113,7,2017,42.5,-87.9,7.948470768
3508128,7,2017,42.8,-87.8,6.826163728
3508137,7,2017,38.3,-87.7,17.19700261
3508141,7,2017,43.7,-87.7,4.280903813
3508145,7,2017,36.3,-87.6,13.07384491
3508161,7,2017,39,-87.5,7.081288561
3508172,7,2017,39.9,-87.4,4.876512357
3508181,7,2017,37.9,-87.3,5.753477228
3508192,7,2017,33.6,-87.2,4.397586192
3508193,7,2017,38.5,-87.2,11.83571889
3508204,7,2017,33.6,-87,19.85106585
3508208,7,2017,37.9,-87,16.52199708
3508210,7,2017,41.2,-87,10.27367527
3508216,7,2017,37.2,-86.9,13.00139344
3508248,7,2017,33.2,-86.4,6.597455445
3508249,7,2017,36.3,-86.4,6.088115151
3508271,7,2017,42.9,-86.2,9.220082618
3508289,7,2017,38,-85.9,9.681121934
3508298,7,2017,34.8,-85.7,4.384446576
3508312,7,2017,38.7,-85.4,7.808672213
3508334,7,2017,33.4,-85,10.59039806
3508335,7,2017,38.7,-85,11.03060081
3508342,7,2017,34.1,-84.9,17.55555764
3508358,7,2017,39.1,-84.8,7.778878673
3508450,7,2017,38.8,-84.2,6.454604045
3508451,7,2017,38.9,-84.2,4.884104987
3508517,7,2017,33,-83.8,20.09486922
3508518,7,2017,38.7,-83.8,7.138509391
3508555,7,2017,38.6,-83.6,13.43587712
3508578,7,2017,41.8,-83.4,17.8872158
3508594,7,2017,33.1,-83.2,5.301556965
3508657,7,2017,38.1,-82.6,6.079858322
3508674,7,2017,27.9,-82.4,6.839134199
3508680,7,2017,42.7,-82.4,16.7196789
3508685,7,2017,27.6,-82.3,7.286170498
3508703,7,2017,38.9,-82.1,23.52526184
3508715,7,2017,38.9,-81.9,10.16402387
3508723,7,2017,38.4,-81.8,12.02568255
3508724,7,2017,40.1,-81.8,6.044965703
3508727,7,2017,26.6,-81.7,5.937804315
3508742,7,2017,29.7,-81.6,5.645069949
3508750,7,2017,39.5,-81.6,7.461492867
3508759,7,2017,30.4,-81.5,8.778134201
3508781,7,2017,41.6,-81.4,5.196198406
3508785,7,2017,28.8,-81.3,7.105221579
3508805,7,2017,39.3,-81.2,5.244841799
3508811,7,2017,28.4,-81.1,6.193188463
3508814,7,2017,32.3,-81.1,7.387757789
3508831,7,2017,35.5,-80.9,10.06759518
3508843,7,2017,39.8,-80.8,10.23186071
3508866,7,2017,40.2,-80.6,9.908569002
3508868,7,2017,40.5,-80.6,8.602586699
3508872,7,2017,27,-80.5,13.56430765
3508881,7,2017,40.6,-80.4,15.59717442
3508888,7,2017,39.3,-80.3,9.097994698
3508912,7,2017,33.3,-80.1,12.05298607
3508925,7,2017,36.2,-80,12.62754825
3508946,7,2017,39.7,-79.9,3.834579158
3508947,7,2017,39.8,-79.9,10.17024272
3509014,7,2017,33.3,-79.3,4.52532453
3509018,7,2017,40.6,-79.3,9.173411789
3509025,7,2017,39.2,-79.2,8.762060199
3509031,7,2017,40.5,-79.1,10.43256944
3509043,7,2017,36.4,-79,13.19979191
3509045,7,2017,40.3,-79,10.46387585
3509079,7,2017,36.8,-78.7,4.803974254
3509231,7,2017,38.3,-76.9,5.603641999
3509274,7,2017,40,-76.6,7.780844753
3509276,7,2017,41,-76.6,8.768898457
3509285,7,2017,39.1,-76.5,7.398172827
3509463,7,2017,40.1,-74.7,6.131981252
3509494,7,2017,40.6,-74.2,7.331648478
3509520,7,2017,40.7,-73.9,6.550733931
3509797,7,2017,41.7,-71.1,6.711860566
3509799,7,2017,42.3,-71.1,6.572176935
3510098,7,2017,47.9,-65.9,5.698122877
3522931,8,2017,33.3,-112.8,6.840629387
3522940,8,2017,39.5,-112.5,10.50126909
3522987,8,2017,36.9,-111.3,11.70524684
3522993,8,2017,39.1,-111.1,7.544857377
3522995,8,2017,39.3,-111,4.980051584
3522997,8,2017,29,-110.9,1.649576323
3523010,8,2017,41.7,-110.5,3.949358223
3523018,8,2017,34.9,-110.3,5.327401253
3523029,8,2017,34.4,-109.2,4.196241254
3523030,8,2017,34.3,-109.1,6.349980998
3523037,8,2017,41.7,-108.8,12.32816186
3523045,8,2017,36.6,-108.4,11.48888491
3523046,8,2017,36.8,-108.4,9.505905058
3523067,8,2017,40.4,-107.5,8.229285479
3523082,8,2017,45.8,-106.6,12.29296337
3523095,8,2017,42.8,-105.7,5.256635923
3523102,8,2017,49,-105.4,7.554450858
3523103,8,2017,44.2,-105.3,5.620386095
3523119,8,2017,42.1,-104.9,10.81992967
3523169,8,2017,49,-103,6.83196001
3523174,8,2017,49,-102.8,3.428944583
3523183,8,2017,34.1,-102.5,5.097721718
3523202,8,2017,47.3,-101.8,7.294156225
3523208,8,2017,35.2,-101.7,5.581194149
3523225,8,2017,47.2,-101.3,5.283090781
3523228,8,2017,47,-101.2,5.132693899
3523229,8,2017,41,-101.1,8.160279365
3523232,8,2017,47.3,-101.1,9.430589926
3523241,8,2017,28.3,-100.8,7.895305862
3523331,8,2017,29.4,-98.4,4.278742068
3523374,8,2017,25.8,-97.8,4.102518284
3523437,8,2017,30.5,-97,3.631386306
3523441,8,2017,36.4,-97,5.689748767
3523470,8,2017,29.9,-96.7,8.091691103
3523501,8,2017,42.2,-96.3,5.803836226
3523502,8,2017,42.3,-96.3,3.730115826
3523516,8,2017,39.2,-96.1,11.2914683
3523523,8,2017,31.8,-96,6.648061972
3523545,8,2017,41.1,-95.8,8.954774363
3523552,8,2017,40.6,-95.7,5.806385176
3523556,8,2017,29.4,-95.6,14.87366989
3523580,8,2017,36.1,-95.3,5.520110702
3523595,8,2017,35.7,-95.2,6.76076622
3523617,8,2017,33,-95,12.10572841
3523633,8,2017,33,-94.8,8.006857337
3523658,8,2017,38.3,-94.6,7.311928741
3523664,8,2017,32.2,-94.5,13.27749333
3523736,8,2017,45.3,-93.8,13.63382532
3523754,8,2017,47.2,-93.6,5.832532392
3523756,8,2017,32,-93.5,4.329068062
3523780,8,2017,30.2,-93.2,2.994754403
3523838,8,2017,39.5,-92.6,6.029292461
3523850,8,2017,41,-92.5,3.745390371
3523881,8,2017,34.4,-92.1,8.036452266
3523935,8,2017,35.6,-91.4,8.673878321
3523939,8,2017,30.7,-91.3,8.812521155
3523966,8,2017,41.3,-91,5.240789411
3523981,8,2017,38.5,-90.8,13.6578049
3524017,8,2017,38.4,-90.3,4.461072724
3524025,8,2017,38.1,-90.2,6.291789505
3524027,8,2017,38.9,-90.2,4.65551428
3524036,8,2017,35,-90.1,3.933551787
3524075,8,2017,38.2,-89.8,9.652637935
3524091,8,2017,40.5,-89.6,11.90077163
3524094,8,2017,44.8,-89.6,4.960829261
3524098,8,2017,36.5,-89.5,6.118154452
3524110,8,2017,39,-89.4,3.47817173
3524111,8,2017,39.5,-89.4,5.642964781
3524114,8,2017,43.4,-89.4,5.794797326
3524163,8,2017,37.2,-88.8,5.578183147
3524225,8,2017,38.9,-88.2,6.284253453
3524246,8,2017,41.4,-88.1,6.541445146
3524263,8,2017,41.6,-88,4.489696694
3524283,8,2017,42.5,-87.9,6.547355173
3524298,8,2017,42.8,-87.8,5.622882592
3524307,8,2017,38.3,-87.7,14.16560286
3524311,8,2017,43.7,-87.7,3.526288241
3524315,8,2017,36.3,-87.6,10.76925478
3524331,8,2017,39,-87.5,5.833035699
3524342,8,2017,39.9,-87.4,4.016905394
3524351,8,2017,37.9,-87.3,4.73928397
3524362,8,2017,33.6,-87.2,3.62240251
3524363,8,2017,38.5,-87.2,9.749380159
3524374,8,2017,33.6,-87,16.35182153
3524378,8,2017,37.9,-87,13.60958407
3524380,8,2017,41.2,-87,8.462684418
3524386,8,2017,37.2,-86.9,10.70957458
3524418,8,2017,33.2,-86.4,5.434489562
3524419,8,2017,36.3,-86.4,5.014933595
3524441,8,2017,42.9,-86.2,7.594813258
3524459,8,2017,38,-85.9,7.974583801
3524468,8,2017,34.8,-85.7,3.61157905
3524482,8,2017,38.7,-85.4,6.432200396
3524504,8,2017,33.4,-85,8.723577244
3524505,8,2017,38.7,-85,9.086183483
3524512,8,2017,34.1,-84.9,14.46095336
3524528,8,2017,39.1,-84.8,6.407657987
3524620,8,2017,38.8,-84.2,5.316818839
3524621,8,2017,38.9,-84.2,4.023159308
3524687,8,2017,33,-83.8,16.55264695
3524688,8,2017,38.7,-83.8,5.880170349
3524725,8,2017,38.6,-83.6,11.06747071
3524748,8,2017,41.8,-83.4,14.73415128
3524764,8,2017,33.1,-83.2,4.367025904
3524827,8,2017,38.1,-82.6,5.008132466
3524844,8,2017,27.9,-82.4,5.633566376
3524850,8,2017,42.7,-82.4,15.21128287
3524855,8,2017,27.6,-82.3,6.00180211
3524873,8,2017,38.9,-82.1,19.37835323
3524885,8,2017,38.9,-81.9,8.372362601
3524893,8,2017,38.4,-81.8,9.905855622
3524894,8,2017,40.1,-81.8,4.979389741
3524897,8,2017,26.6,-81.7,4.891119461
3524912,8,2017,29.7,-81.6,4.649985269
3524920,8,2017,39.5,-81.6,6.146218831
3524929,8,2017,30.4,-81.5,8.778133611
3524951,8,2017,41.6,-81.4,4.280239908
3524955,8,2017,28.8,-81.3,5.852748363
3524975,8,2017,39.3,-81.2,4.32030822
3524981,8,2017,28.4,-81.1,5.101484145
3524984,8,2017,32.3,-81.1,6.085482513
3525001,8,2017,35.5,-80.9,8.292930841
3525013,8,2017,39.8,-80.8,8.428242065
3525036,8,2017,40.2,-80.6,8.161937803
3525038,8,2017,40.5,-80.6,7.086166632
3525042,8,2017,27,-80.5,11.17326067
3525051,8,2017,40.6,-80.4,12.84778341
3525058,8,2017,39.3,-80.3,7.494246725
3525082,8,2017,33.3,-80.1,9.928347674
3525095,8,2017,36.2,-80,10.40162843
3525116,8,2017,39.7,-79.9,3.158639502
3525117,8,2017,39.8,-79.9,8.377485254
3525184,8,2017,33.3,-79.3,4.52532394
3525188,8,2017,40.6,-79.3,7.556369201
3525195,8,2017,39.2,-79.2,7.217530372
3525201,8,2017,40.5,-79.1,8.593569604
3525213,8,2017,36.4,-79,10.87300087
3525215,8,2017,40.3,-79,8.619356136
3525249,8,2017,36.8,-78.7,3.957153884
3525401,8,2017,38.3,-76.9,4.615861166
3525444,8,2017,40,-76.6,6.409278118
3525446,8,2017,41,-76.6,7.223163404
3525455,8,2017,39.1,-76.5,7.398172827
3525633,8,2017,40.1,-74.7,5.051066801
3525664,8,2017,40.6,-74.2,6.039262538
3525690,8,2017,40.7,-73.9,5.396004839
3525967,8,2017,41.7,-71.1,5.528727626
3525969,8,2017,42.3,-71.1,6.572177525
3526268,8,2017,47.9,-65.9,5.698123467
3539101,9,2017,33.3,-112.8,6.007970864
3539110,9,2017,39.5,-112.5,9.223027613
3539157,9,2017,36.9,-111.3,10.28045519
3539163,9,2017,39.1,-111.1,6.626477523
3539165,9,2017,39.3,-111,4.373867403
3539167,9,2017,29,-110.9,1.73639606
3539180,9,2017,41.7,-110.5,3.46863188
3539188,9,2017,34.9,-110.3,4.678936919
3539199,9,2017,34.4,-109.2,3.685464413
3539200,9,2017,34.3,-109.1,5.577045697
3539207,9,2017,41.7,-108.8,10.82754764
3539215,9,2017,36.6,-108.4,10.0904267
3539216,9,2017,36.8,-108.4,8.348821502
3539237,9,2017,40.4,-107.5,7.227594746
3539252,9,2017,45.8,-106.6,10.79663256
3539265,9,2017,42.8,-105.7,4.616784976
3539272,9,2017,49,-105.4,7.784558853
3539273,9,2017,44.2,-105.3,4.936258269
3539289,9,2017,42.1,-104.9,9.502900539
3539339,9,2017,49,-103,7.040062759
3539344,9,2017,49,-102.8,3.533390529
3539353,9,2017,34.1,-102.5,4.477213617
3539372,9,2017,47.3,-101.8,6.406293636
3539378,9,2017,35.2,-101.7,4.901836543
3539395,9,2017,47.2,-101.3,4.640018728
3539398,9,2017,47,-101.2,4.507928315
3539399,9,2017,41,-101.1,7.166988085
3539402,9,2017,47.3,-101.1,8.282673749
3539411,9,2017,28.3,-100.8,8.310848338
3539501,9,2017,29.4,-98.4,3.757922364
3539544,9,2017,25.8,-97.8,4.318439678
3539607,9,2017,30.5,-97,3.189364808
3539611,9,2017,36.4,-97,4.99717817
3539640,9,2017,29.9,-96.7,7.10675036
3539671,9,2017,42.2,-96.3,5.097378125
3539672,9,2017,42.3,-96.3,3.276076546
3539686,9,2017,39.2,-96.1,9.917040356
3539693,9,2017,31.8,-96,5.838842
3539715,9,2017,41.1,-95.8,7.86477622
3539722,9,2017,40.6,-95.7,5.099617076
3539726,9,2017,29.4,-95.6,13.06320945
3539750,9,2017,36.1,-95.3,4.848189841
3539765,9,2017,35.7,-95.2,5.937828479
3539787,9,2017,33,-95,10.63218787
3539803,9,2017,33,-94.8,7.03224264
3539828,9,2017,38.3,-94.6,6.42190205
3539834,9,2017,32.2,-94.5,11.66132122
3539906,9,2017,45.3,-93.8,11.97428039
3539924,9,2017,47.2,-93.6,5.122581788
3539926,9,2017,32,-93.5,3.802123218
3539950,9,2017,30.2,-93.2,2.630225106
3540008,9,2017,39.5,-92.6,5.295390569
3540020,9,2017,41,-92.5,3.289492273
3540051,9,2017,34.4,-92.1,7.058234267
3540105,9,2017,35.6,-91.4,7.618071468
3540109,9,2017,30.7,-91.3,7.739839959
3540136,9,2017,41.3,-91,4.60286712
3540151,9,2017,38.5,-90.8,11.9953415
3540187,9,2017,38.4,-90.3,3.918060065
3540195,9,2017,38.1,-90.2,5.525937042
3540197,9,2017,38.9,-90.2,4.088833222
3540206,9,2017,35,-90.1,3.454750859
3540245,9,2017,38.2,-89.8,8.477695228
3540261,9,2017,40.5,-89.6,10.45217956
3540264,9,2017,44.8,-89.6,4.356984515
3540268,9,2017,36.5,-89.5,5.37343794
3540280,9,2017,39,-89.4,3.054800294
3540281,9,2017,39.5,-89.4,4.95608792
3540284,9,2017,43.4,-89.4,5.089438957
3540333,9,2017,37.2,-88.8,4.899191528
3540395,9,2017,38.9,-88.2,5.519318023
3540416,9,2017,41.4,-88.1,5.745204486
3540433,9,2017,41.6,-88,3.943199194
3540453,9,2017,42.5,-87.9,5.750394914
3540468,9,2017,42.8,-87.8,4.938451249
3540477,9,2017,38.3,-87.7,12.44133052
3540481,9,2017,43.7,-87.7,3.09705982
3540485,9,2017,36.3,-87.6,9.458393812
3540501,9,2017,39,-87.5,5.123023802
3540512,9,2017,39.9,-87.4,3.527957582
3540521,9,2017,37.9,-87.3,4.162406818
3540532,9,2017,33.6,-87.2,3.181474556
3540533,9,2017,38.5,-87.2,8.56265983
3540544,9,2017,33.6,-87,14.36143764
3540548,9,2017,37.9,-87,11.95299298
3540550,9,2017,41.2,-87,7.432585124
3540556,9,2017,37.2,-86.9,9.405979152
3540588,9,2017,33.2,-86.4,4.772989927
3540589,9,2017,36.3,-86.4,4.404502833
3540611,9,2017,42.9,-86.2,6.670353643
3540629,9,2017,38,-85.9,7.003897139
3540638,9,2017,34.8,-85.7,3.171968005
3540652,9,2017,38.7,-85.4,5.649256709
3540674,9,2017,33.4,-85,7.661719508
3540675,9,2017,38.7,-85,7.980190312
3540682,9,2017,34.1,-84.9,12.70072816
3540698,9,2017,39.1,-84.8,5.627701139
3540790,9,2017,38.8,-84.2,4.669641945
3540791,9,2017,38.9,-84.2,3.533450054
3540857,9,2017,33,-83.8,14.53781908
3540858,9,2017,38.7,-83.8,5.164420516
3540895,9,2017,38.6,-83.6,9.720309165
3540918,9,2017,41.8,-83.4,12.94067127
3540934,9,2017,33.1,-83.2,3.835460535
3540997,9,2017,38.1,-82.6,4.398529745
3541014,9,2017,27.9,-82.4,4.947834626
3541020,9,2017,42.7,-82.4,15.67461653
3541025,9,2017,27.6,-82.3,5.271247152
3541043,9,2017,38.9,-82.1,17.01956624
3541055,9,2017,38.9,-81.9,7.35325709
3541063,9,2017,38.4,-81.8,8.700090955
3541064,9,2017,40.1,-81.8,4.373286007
3541067,9,2017,26.6,-81.7,4.295759623
3541082,9,2017,29.7,-81.6,4.083977252
3541090,9,2017,39.5,-81.6,5.398085843
3541099,9,2017,30.4,-81.5,8.77813479
3541121,9,2017,41.6,-81.4,3.759237799
3541125,9,2017,28.8,-81.3,5.140337213
3541145,9,2017,39.3,-81.2,3.79442863
3541151,9,2017,28.4,-81.1,4.480519001
3541154,9,2017,32.3,-81.1,5.344741774
3541171,9,2017,35.5,-80.9,7.283493658
3541183,9,2017,39.8,-80.8,7.402334835
3541206,9,2017,40.2,-80.6,7.168444965
3541208,9,2017,40.5,-80.6,6.223620272
3541212,9,2017,27,-80.5,9.813223543
3541221,9,2017,40.6,-80.4,11.28391751
3541228,9,2017,39.3,-80.3,6.582028553
3541252,9,2017,33.3,-80.1,8.719843696
3541265,9,2017,36.2,-80,9.135515829
3541286,9,2017,39.7,-79.9,2.774162094
3541287,9,2017,39.8,-79.9,7.357756796
3541354,9,2017,33.3,-79.3,4.525324235
3541358,9,2017,40.6,-79.3,6.636590224
3541365,9,2017,39.2,-79.2,6.338993109
3541371,9,2017,40.5,-79.1,7.547539521
3541383,9,2017,36.4,-79,9.549510665
3541385,9,2017,40.3,-79,7.57018775
3541419,9,2017,36.8,-78.7,3.475479272
3541571,9,2017,38.3,-76.9,4.054006316
3541614,9,2017,40,-76.6,5.629123836
3541616,9,2017,41,-76.6,6.343941313
3541625,9,2017,39.1,-76.5,7.398172827
3541803,9,2017,40.1,-74.7,4.436237996
3541834,9,2017,40.6,-74.2,5.304147759
3541860,9,2017,40.7,-73.9,4.739188495
3542137,9,2017,41.7,-71.1,4.855756244
3542139,9,2017,42.3,-71.1,6.572176935
3542438,9,2017,47.9,-65.9,5.698124056
3555271,10,2017,33.3,-112.8,5.819643251
3555280,10,2017,39.5,-112.5,8.933920122
3555327,10,2017,36.9,-111.3,9.958201917
3555333,10,2017,39.1,-111.1,6.418762569
3555335,10,2017,39.3,-111,4.236762779
3555337,10,2017,29,-110.9,1.866625738
3555350,10,2017,41.7,-110.5,3.359903698
3555358,10,2017,34.9,-110.3,4.532269166
3555369,10,2017,34.4,-109.2,3.569939228
3555370,10,2017,34.3,-109.1,5.402226634
3555377,10,2017,41.7,-108.8,10.48814421
3555385,10,2017,36.6,-108.4,9.774130609
3555386,10,2017,36.8,-108.4,8.087117727
3555407,10,2017,40.4,-107.5,7.001037011
3555422,10,2017,45.8,-106.6,10.45819803
3555435,10,2017,42.8,-105.7,4.472066506
3555442,10,2017,49,-105.4,8.282129187
3555443,10,2017,44.2,-105.3,4.781524636
3555459,10,2017,42.1,-104.9,9.205019356
3555509,10,2017,49,-103,7.490044052
3555514,10,2017,49,-102.8,3.759235442
3555523,10,2017,34.1,-102.5,4.336869322
3555542,10,2017,47.3,-101.8,6.205478821
3555548,10,2017,35.2,-101.7,4.748182899
3555565,10,2017,47.2,-101.3,4.494572408
3555568,10,2017,47,-101.2,4.366622787
3555569,10,2017,41,-101.1,6.942330423
3555572,10,2017,47.3,-101.1,8.023044495
3555581,10,2017,28.3,-100.8,8.934161757
3555671,10,2017,29.4,-98.4,3.64012552
3555714,10,2017,25.8,-97.8,4.642323096
3555777,10,2017,30.5,-97,3.089389986
3555781,10,2017,36.4,-97,4.840534741
3555810,10,2017,29.9,-96.7,6.883980983
3555841,10,2017,42.2,-96.3,4.937594626
3555842,10,2017,42.3,-96.3,3.173383924
3555856,10,2017,39.2,-96.1,9.606179861
3555863,10,2017,31.8,-96,5.655816793
3555885,10,2017,41.1,-95.8,7.618245327
3555892,10,2017,40.6,-95.7,4.939762854
3555896,10,2017,29.4,-95.6,12.65372729
3555920,10,2017,36.1,-95.3,4.696217031
3555935,10,2017,35.7,-95.2,5.751699151
3555957,10,2017,33,-95,10.29890782
3555973,10,2017,33,-94.8,6.811807689
3555998,10,2017,38.3,-94.6,6.220599251
3556004,10,2017,32.2,-94.5,11.29578589
3556076,10,2017,45.3,-93.8,11.59893235
3556094,10,2017,47.2,-93.6,4.962008556
3556096,10,2017,32,-93.5,3.6829411
3556120,10,2017,30.2,-93.2,2.547777334
3556178,10,2017,39.5,-92.6,5.129400008
3556190,10,2017,41,-92.5,3.186378854
3556221,10,2017,34.4,-92.1,6.83698542
3556275,10,2017,35.6,-91.4,7.37927288
3556279,10,2017,30.7,-91.3,7.497224724
3556306,10,2017,41.3,-91,4.458585066
3556321,10,2017,38.5,-90.8,11.6193322
3556357,10,2017,38.4,-90.3,3.79524341
3556365,10,2017,38.1,-90.2,5.35271984
3556367,10,2017,38.9,-90.2,3.960663773
3556376,10,2017,35,-90.1,3.34645703
3556415,10,2017,38.2,-89.8,8.21195203
3556431,10,2017,40.5,-89.6,10.12454314
3556434,10,2017,44.8,-89.6,4.220409719
3556438,10,2017,36.5,-89.5,5.205000387
3556450,10,2017,39,-89.4,2.959043763
3556451,10,2017,39.5,-89.4,4.800733404
3556454,10,2017,43.4,-89.4,4.929904459
